,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3722,Central Harlem,40.81597606742414,-73.94321112603905,Charles' Pan Fried Chicken,40.814537201540006,-73.9480964550787,Fried Chicken Joint
3723,Central Harlem,40.81597606742414,-73.94321112603905,Presto Fresh Cafe,40.81630797225211,-73.93927710432288,Cafeteria
3724,Central Harlem,40.81597606742414,-73.94321112603905,88 Chinese Restaurant,40.81318684305849,-73.94146699347901,Chinese Restaurant
3725,Central Harlem,40.81597606742414,-73.94321112603905,Jerkyz,40.81817689825104,-73.94148093717857,Caribbean Restaurant
3726,Central Harlem,40.81597606742414,-73.94321112603905,Lorraine's Place,40.813479300047945,-73.94501010617324,Bar
3727,Central Harlem,40.81597606742414,-73.94321112603905,Big L Memorial Mural,40.81849815811956,-73.939471125448,Public Art
3728,Central Harlem,40.81597606742414,-73.94321112603905,LightHouse Fish Market & Restaurant,40.8142671706303,-73.94815310035384,Seafood Restaurant
3729,Central Harlem,40.81597606742414,-73.94321112603905,House Of Seafood,40.81192091273784,-73.9425440011307,Seafood Restaurant
3730,Central Harlem,40.81597606742414,-73.94321112603905,Lt Joseph P Kennedy Jr Community Center Gym,40.81260785559189,-73.93969908127347,Gym
3731,Central Harlem,40.81597606742414,-73.94321112603905,Londel's Restaurant,40.81939003271195,-73.94443958054147,Southern / Soul Food Restaurant
3732,Central Harlem,40.81597606742414,-73.94321112603905,The Harlem Scrabble Room,40.819252699303384,-73.94631915626981,Event Space
3733,Central Harlem,40.81597606742414,-73.94321112603905,Africa Kine Restaurant,40.8137280306601,-73.94442558288574,African Restaurant
3734,Central Harlem,40.81597606742414,-73.94321112603905,A. N. Nails,40.81343179954792,-73.9415541585539,Cosmetics Shop
3735,Central Harlem,40.81597606742414,-73.94321112603905,Tio Luca Cocina Bistro Latino,40.811648891729824,-73.94283228075125,Tapas Restaurant
3736,Central Harlem,40.81597606742414,-73.94321112603905,Polanco Bbq Restaurant,40.8192800974072,-73.94082112791878,BBQ Joint
3737,Central Harlem,40.81597606742414,-73.94321112603905,Foodtown of Frederick Douglass Blvd,40.81467550708393,-73.94815630569936,Grocery Store
3738,Central Harlem,40.81597606742414,-73.94321112603905,Big Russ Barber Shop,40.81485767292566,-73.94779866478925,Salon / Barbershop
3739,Central Harlem,40.81597606742414,-73.94321112603905,NBHD,40.819556,-73.944267,Coffee Shop
3740,East Harlem,40.79224946663033,-73.94418223148523,East Harlem Bottling Co.,40.793024298345586,-73.94572705216947,Beer Bar
3741,East Harlem,40.79224946663033,-73.94418223148523,El Chevere Cuchifritos,40.79399379623322,-73.9429713835459,Latin American Restaurant
3742,East Harlem,40.79224946663033,-73.94418223148523,Cascolate Latin Bistro,40.79278747455707,-73.94082990399929,Mexican Restaurant
3743,East Harlem,40.79224946663033,-73.94418223148523,Malii,40.789524977200365,-73.94323226322045,Thai Restaurant
3744,East Harlem,40.79224946663033,-73.94418223148523,Alison,40.790971,-73.947016,New American Restaurant
3745,East Harlem,40.79224946663033,-73.94418223148523,Ricardo Steak House,40.793434739595234,-73.94047119574417,Steakhouse
3746,East Harlem,40.79224946663033,-73.94418223148523,Savoy Bakery,40.79445562343889,-73.94352574749051,Bakery
3747,East Harlem,40.79224946663033,-73.94418223148523,Bangklyn East Harlem,40.790287,-73.943054,Thai Restaurant
3748,East Harlem,40.79224946663033,-73.94418223148523,Lupita's Restaurant,40.79015889022545,-73.94292951878377,Mexican Restaurant
3749,East Harlem,40.79224946663033,-73.94418223148523,Smashiess,40.790268078798725,-73.94730036307469,Sandwich Place
3750,East Harlem,40.79224946663033,-73.94418223148523,Mountain Bird,40.793851,-73.939942,French Restaurant
3751,East Harlem,40.79224946663033,-73.94418223148523,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop
3752,East Harlem,40.79224946663033,-73.94418223148523,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park
3753,East Harlem,40.79224946663033,-73.94418223148523,Lorenz Latin Dance Studio,40.79365952280243,-73.94024419226427,Dance Studio
3754,East Harlem,40.79224946663033,-73.94418223148523,Amor Cubano,40.794829490147166,-73.94253551564837,Cuban Restaurant
3755,East Harlem,40.79224946663033,-73.94418223148523,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant
3756,East Harlem,40.79224946663033,-73.94418223148523,Sidewalk Tacos,40.792928,-73.940424,Taco Place
3757,East Harlem,40.79224946663033,-73.94418223148523,Women's World of Boxing,40.793549,-73.940495,Gym
3758,East Harlem,40.79224946663033,-73.94418223148523,Cafe Ollin,40.79106649607545,-73.93959460113427,Mexican Restaurant
3759,East Harlem,40.79224946663033,-73.94418223148523,106 & Park Avenue,40.79301881008675,-73.94794464111328,Historic Site
3760,East Harlem,40.79224946663033,-73.94418223148523,Graffiti Hall Of Fame,40.79201846446024,-73.94559553652047,Street Art
3761,East Harlem,40.79224946663033,-73.94418223148523,The Lexington Social,40.79059415096985,-73.94751617338258,Cocktail Bar
3762,East Harlem,40.79224946663033,-73.94418223148523,Brothers Bakery & Cafe,40.79378547424904,-73.9401543568426,Bakery
3763,East Harlem,40.79224946663033,-73.94418223148523,Lechonera El Barrio,40.78986835379094,-73.94652720757209,Latin American Restaurant
3764,East Harlem,40.79224946663033,-73.94418223148523,Duane Reade,40.7913539,-73.9446192,Pharmacy
3765,East Harlem,40.79224946663033,-73.94418223148523,Absolute Thai Restaurant,40.78920165381754,-73.94844039571389,Thai Restaurant
3766,East Harlem,40.79224946663033,-73.94418223148523,Bosie Bakery,40.792936553481525,-73.94070249214566,Bakery
3767,East Harlem,40.79224946663033,-73.94418223148523,Frenchy Coffee,40.7898734,-73.9483415,Café
3768,East Harlem,40.79224946663033,-73.94418223148523,Ranch Market,40.7943854763887,-73.9490098419699,Restaurant
3769,East Harlem,40.79224946663033,-73.94418223148523,Blue Line Deli & Grocery (Hajji's),40.7921117120659,-73.93824256642792,Deli / Bodega
3770,East Harlem,40.79224946663033,-73.94418223148523,The Poets Den Theater,40.791529353474424,-73.9407678428102,Performing Arts Venue
3771,East Harlem,40.79224946663033,-73.94418223148523,La Tropezienne Bakery,40.79197800258682,-73.93828014505316,Bakery
3772,East Harlem,40.79224946663033,-73.94418223148523,El Tepeyac Grocery,40.78993217695178,-73.94803047180176,Grocery Store
3773,East Harlem,40.79224946663033,-73.94418223148523,Pretty Nail No 1,40.78807742617483,-73.94424004280967,Spa
3774,East Harlem,40.79224946663033,-73.94418223148523,Emmerson Gourmet,40.78838866659522,-73.94714428154488,Deli / Bodega
3775,East Harlem,40.79224946663033,-73.94418223148523,Lupita's Restaurant,40.78914035356812,-73.94834972264611,Mexican Restaurant
3776,East Harlem,40.79224946663033,-73.94418223148523,Subway Sandwiches & Salads,40.78911590576172,-73.94820404052734,Sandwich Place
3777,East Harlem,40.79224946663033,-73.94418223148523,Shell,40.78934676,-73.94803039,Gas Station
3778,East Harlem,40.79224946663033,-73.94418223148523,Texas Chicken and Burgers,40.787779,-73.944594,Fast Food Restaurant
3779,East Harlem,40.79224946663033,-73.94418223148523,Wines & Liquors,40.78840150968184,-73.94110548259751,Liquor Store
3780,Upper East Side,40.77563857330181,-73.96050763135,Lady M Cake Boutique,40.7756192,-73.9621861,Bakery
3781,Upper East Side,40.77563857330181,-73.96050763135,Sant Ambroeus,40.77532770471081,-73.96281878358091,Italian Restaurant
3782,Upper East Side,40.77563857330181,-73.96050763135,Dos Toros Taqueria,40.77395007083009,-73.95966838277417,Burrito Place
3783,Upper East Side,40.77563857330181,-73.96050763135,Bemelmans Bar,40.77460663060093,-73.96330814709152,Hotel Bar
3784,Upper East Side,40.77563857330181,-73.96050763135,The Mark Hotel,40.77527418705178,-73.96338256441804,Hotel
3785,Upper East Side,40.77563857330181,-73.96050763135,The Mark Restaurant by Jean-Georges,40.77521873043948,-73.96338138800205,American Restaurant
3786,Upper East Side,40.77563857330181,-73.96050763135,Exhale,40.77472908300697,-73.96329365759321,Spa
3787,Upper East Side,40.77563857330181,-73.96050763135,La Maison du Chocolat,40.77591521422772,-73.9624063444911,Chocolate Shop
3788,Upper East Side,40.77563857330181,-73.96050763135,Handcraft Coffee,40.77353518266607,-73.95967048748328,Coffee Shop
3789,Upper East Side,40.77563857330181,-73.96050763135,Aēsop,40.77758384731416,-73.96149855948362,Cosmetics Shop
3790,Upper East Side,40.77563857330181,-73.96050763135,The Carlyle,40.774413091904705,-73.96330126859895,Hotel
3791,Upper East Side,40.77563857330181,-73.96050763135,Albertine,40.77667833078863,-73.96376967430115,Bookstore
3792,Upper East Side,40.77563857330181,-73.96050763135,Café Carlyle,40.77446619133348,-73.96336879007355,Jazz Club
3793,Upper East Side,40.77563857330181,-73.96050763135,Pastrami Queen,40.7743709,-73.9591033,Sandwich Place
3794,Upper East Side,40.77563857330181,-73.96050763135,Eli's Night Shift,40.77434551192844,-73.95751164710708,Bar
3795,Upper East Side,40.77563857330181,-73.96050763135,Chaise Fitness,40.77674515212741,-73.95759126481023,Gym / Fitness Center
3796,Upper East Side,40.77563857330181,-73.96050763135,Café Boulud,40.77446013544719,-73.96389280110587,French Restaurant
3797,Upper East Side,40.77563857330181,-73.96050763135,Sistina,40.777597,-73.961685,Italian Restaurant
3798,Upper East Side,40.77563857330181,-73.96050763135,Canine Styles Uptown,40.776436007847764,-73.95784535789318,Pet Store
3799,Upper East Side,40.77563857330181,-73.96050763135,Emmy Squared,40.775582,-73.956576,Pizza Place
3800,Upper East Side,40.77563857330181,-73.96050763135,Christian Louboutin,40.77397767433252,-73.96379929997335,Shoe Store
3801,Upper East Side,40.77563857330181,-73.96050763135,Central Park - Miner's Gate - E 79th St,40.7770931433309,-73.96377296481572,Park
3802,Upper East Side,40.77563857330181,-73.96050763135,Sushi Noz,40.773786,-73.958118,Sushi Restaurant
3803,Upper East Side,40.77563857330181,-73.96050763135,CHOPT,40.77379708458151,-73.9578249965559,Salad Place
3804,Upper East Side,40.77563857330181,-73.96050763135,Eli's Table,40.77504334998626,-73.95680803408706,American Restaurant
3805,Upper East Side,40.77563857330181,-73.96050763135,Central Park - Group of Bears,40.77741648976363,-73.96392799029844,Sculpture Garden
3806,Upper East Side,40.77563857330181,-73.96050763135,Flex Mussels,40.776336676544645,-73.95643047622309,Seafood Restaurant
3807,Upper East Side,40.77563857330181,-73.96050763135,William Greenberg Desserts,40.778562,-73.960493,Bakery
3808,Upper East Side,40.77563857330181,-73.96050763135,The Surrey,40.7744149,-73.9638893,Hotel
3809,Upper East Side,40.77563857330181,-73.96050763135,Greek and Roman Art,40.778173856858466,-73.96352893278149,Exhibit
3810,Upper East Side,40.77563857330181,-73.96050763135,Dulce Vida Latin Bistro,40.777168420199644,-73.95729271279279,Latin American Restaurant
3811,Upper East Side,40.77563857330181,-73.96050763135,Toloache 82,40.77656629708003,-73.95664177765191,Mexican Restaurant
3812,Upper East Side,40.77563857330181,-73.96050763135,Antonucci,40.77571064654,-73.95660701282836,Italian Restaurant
3813,Upper East Side,40.77563857330181,-73.96050763135,James Michael Levin Playground,40.774914404410026,-73.96510729899892,Playground
3814,Upper East Side,40.77563857330181,-73.96050763135,diptyque,40.77419,-73.9635,Cosmetics Shop
3815,Upper East Side,40.77563857330181,-73.96050763135,The Simone,40.776918,-73.956911,French Restaurant
3816,Upper East Side,40.77563857330181,-73.96050763135,CityRow,40.77484736228385,-73.95674766396186,Gym / Fitness Center
3817,Upper East Side,40.77563857330181,-73.96050763135,Butterfield Market,40.774065863225466,-73.95959516915148,Grocery Store
3818,Upper East Side,40.77563857330181,-73.96050763135,Metropolitan Museum Steps,40.77906283716806,-73.96251440048218,Plaza
3819,Upper East Side,40.77563857330181,-73.96050763135,Orsay,40.77242347784402,-73.96069870245756,French Restaurant
3820,Upper East Side,40.77563857330181,-73.96050763135,Barbour,40.77679459180526,-73.96179072153683,Boutique
3821,Upper East Side,40.77563857330181,-73.96050763135,Flora Bar,40.773596077409636,-73.96419416844952,Mediterranean Restaurant
3822,Upper East Side,40.77563857330181,-73.96050763135,Y7 – Upper East Side,40.77649461350271,-73.95559351310052,Yoga Studio
3823,Upper East Side,40.77563857330181,-73.96050763135,By the Way Bakery,40.777947796529745,-73.9566690328144,Bakery
3824,Upper East Side,40.77563857330181,-73.96050763135,Bode NYC - Upper East Side,40.776989620169964,-73.95568443736269,Yoga Studio
3825,Upper East Side,40.77563857330181,-73.96050763135,Play It Loud: Instruments Of Rock And Roll,40.778483,-73.963419,Art Museum
3826,Upper East Side,40.77563857330181,-73.96050763135,Tiramisu,40.77494597871838,-73.95693214362441,Italian Restaurant
3827,Upper East Side,40.77563857330181,-73.96050763135,The Great Hall,40.77919282483418,-73.96302938461304,Exhibit
3828,Upper East Side,40.77563857330181,-73.96050763135,Pig Heaven,40.7754503,-73.95683919999999,Chinese Restaurant
3829,Upper East Side,40.77563857330181,-73.96050763135,SoulCycle East 83rd,40.77699051498346,-73.95532907885685,Cycle Studio
3830,Upper East Side,40.77563857330181,-73.96050763135,"Arts of Africa, Oceania and the Americas",40.77829127549353,-73.96425714206909,Exhibit
3831,Upper East Side,40.77563857330181,-73.96050763135,Joe the Art of Coffee,40.7720441944042,-73.96080496387015,Coffee Shop
3832,Upper East Side,40.77563857330181,-73.96050763135,Apple Upper East Side,40.773357346675624,-73.9645367860794,Electronics Store
3833,Upper East Side,40.77563857330181,-73.96050763135,Heyday,40.776403,-73.955362,Spa
3834,Upper East Side,40.77563857330181,-73.96050763135,Eli's Market,40.7750780079548,-73.95673852514497,Gourmet Shop
3835,Upper East Side,40.77563857330181,-73.96050763135,Levain Bakery,40.777354,-73.955284,Bakery
3836,Upper East Side,40.77563857330181,-73.96050763135,Paper Source,40.77150016132978,-73.9594352363973,Paper / Office Supplies Store
3837,Upper East Side,40.77563857330181,-73.96050763135,Starbucks,40.77354345900875,-73.95983582452727,Coffee Shop
3838,Upper East Side,40.77563857330181,-73.96050763135,McCabes Wine & Spirits,40.772902454046175,-73.95833836637415,Wine Shop
3839,Upper East Side,40.77563857330181,-73.96050763135,Caffe Buon Gusto - Manhattan,40.77249848070456,-73.9569944284568,Italian Restaurant
3840,Upper East Side,40.77563857330181,-73.96050763135,Amber,40.77498498304562,-73.95692819050043,Sushi Restaurant
3841,Upper East Side,40.77563857330181,-73.96050763135,Van Gogh Self-Portrait,40.77848508227036,-73.96422651642403,Exhibit
3842,Upper East Side,40.77563857330181,-73.96050763135,Lexington Candy Shop Luncheonette,40.777503,-73.957213,Diner
3843,Upper East Side,40.77563857330181,-73.96050763135,787 Coffee,40.774461,-73.955438,Coffee Shop
3844,Upper East Side,40.77563857330181,-73.96050763135,Juice Generation,40.77742324433802,-73.9552415907383,Juice Bar
3845,Upper East Side,40.77563857330181,-73.96050763135,Candle Cafe,40.771407,-73.959138,Vegetarian / Vegan Restaurant
3846,Upper East Side,40.77563857330181,-73.96050763135,Maison Kayser,40.77131932572194,-73.95959246401709,Bakery
3847,Upper East Side,40.77563857330181,-73.96050763135,Madewell,40.78006583438591,-73.95959816873074,Women's Store
3848,Upper East Side,40.77563857330181,-73.96050763135,Exceed Physical Culture,40.77719197102275,-73.95518048990078,Gym / Fitness Center
3849,Upper East Side,40.77563857330181,-73.96050763135,Juice Press,40.77714955178238,-73.95528852939606,Juice Bar
3850,Upper East Side,40.77563857330181,-73.96050763135,Starbucks Reserve,40.77984961470853,-73.95958442027471,Coffee Shop
3851,Upper East Side,40.77563857330181,-73.96050763135,305 Fitness,40.775943269169765,-73.95604125683425,Gym / Fitness Center
3852,Upper East Side,40.77563857330181,-73.96050763135,Uni K Wax Studio,40.777155,-73.95551,Spa
3853,Upper East Side,40.77563857330181,-73.96050763135,Carroll And Milton Petrie European Sculpture Court,40.77911941086217,-73.96411047130849,Exhibit
3854,Upper East Side,40.77563857330181,-73.96050763135,Citarella Gourmet Market - Upper East Side,40.7717467,-73.95872800000001,Grocery Store
3855,Upper East Side,40.77563857330181,-73.96050763135,Famous Famiglia Pizza,40.778294,-73.9566,Pizza Place
3856,Upper East Side,40.77563857330181,-73.96050763135,Sojourn,40.773367,-73.955511,Tapas Restaurant
3857,Upper East Side,40.77563857330181,-73.96050763135,Pressed Juicery,40.77807136426375,-73.9568889613596,Juice Bar
3858,Upper East Side,40.77563857330181,-73.96050763135,Iris & B Gerald Cantor Roof Garden,40.7787479735791,-73.96453264629011,Roof Deck
3859,Upper East Side,40.77563857330181,-73.96050763135,"Michael's, The Consignment Shop for Women",40.779640197753906,-73.9593276977539,Women's Store
3860,Upper East Side,40.77563857330181,-73.96050763135,American Irish Historical Society,40.77768662289042,-73.96307880188434,History Museum
3861,Upper East Side,40.77563857330181,-73.96050763135,Nespresso,40.77317939578769,-73.96440565021449,Coffee Shop
3862,Upper East Side,40.77563857330181,-73.96050763135,Anna Wintour Costume Center,40.779420302637774,-73.96322250366211,Exhibit
3863,Upper East Side,40.77563857330181,-73.96050763135,Sur La Table,40.77207734231519,-73.95904245557166,Kitchen Supply Store
3864,Upper East Side,40.77563857330181,-73.96050763135,Mezzaluna Restaurants,40.771352488755774,-73.95968198776245,Italian Restaurant
3865,Upper East Side,40.77563857330181,-73.96050763135,Just Salad,40.777036557771275,-73.95528981694807,Salad Place
3866,Upper East Side,40.77563857330181,-73.96050763135,Thai @ Lex,40.77811,-73.95672,Thai Restaurant
3867,Upper East Side,40.77563857330181,-73.96050763135,James Perse,40.779453000000004,-73.960041,Boutique
3868,Upper East Side,40.77563857330181,-73.96050763135,BLT Prime,40.77161,-73.96169,Steakhouse
3869,Upper East Side,40.77563857330181,-73.96050763135,CorePower Yoga,40.7784805,-73.9561277,Yoga Studio
3870,Upper East Side,40.77563857330181,-73.96050763135,Vintage Grape,40.77729834470589,-73.95511392274207,Wine Shop
3871,Upper East Side,40.77563857330181,-73.96050763135,Benefit Cosmetics Boutique,40.77134316044097,-73.95917370915419,Cosmetics Shop
3872,Upper East Side,40.77563857330181,-73.96050763135,Glade Arch,40.77634928656113,-73.96565794944763,Bridge
3873,Upper East Side,40.77563857330181,-73.96050763135,Tevere,40.77800726943828,-73.95604200813644,Italian Restaurant
3874,Upper East Side,40.77563857330181,-73.96050763135,The Met Gift Shop,40.77932281224591,-73.96281480789185,Gift Shop
3875,Upper East Side,40.77563857330181,-73.96050763135,Le Pain Quotidien,40.779739176461845,-73.95935207605368,Café
3876,Upper East Side,40.77563857330181,-73.96050763135,Asian Art,40.77970148784776,-73.96248157185283,Exhibit
3877,Yorkville,40.77592984988488,-73.94711784471826,Park East Wines & Spirits,40.7767153521551,-73.94666330721658,Liquor Store
3878,Yorkville,40.77592984988488,-73.94711784471826,EVF Performance,40.77562494620712,-73.94740183923969,Gym
3879,Yorkville,40.77592984988488,-73.94711784471826,Bagel Bob's on York,40.776459,-73.9469717,Bagel Shop
3880,Yorkville,40.77592984988488,-73.94711784471826,Yorkshire Wines & Spirits,40.776319048488354,-73.94978617862375,Wine Shop
3881,Yorkville,40.77592984988488,-73.94711784471826,Alex's MVP Comics & Cards,40.77443367716464,-73.94828572573921,Hobby Shop
3882,Yorkville,40.77592984988488,-73.94711784471826,Mansion Restaurant,40.7759621,-73.9467767,Diner
3883,Yorkville,40.77592984988488,-73.94711784471826,Carl Schurz Park,40.77511823969361,-73.94376326618595,Park
3884,Yorkville,40.77592984988488,-73.94711784471826,Stella & Fly,40.77846380035534,-73.94828205986073,Coffee Shop
3885,Yorkville,40.77592984988488,-73.94711784471826,Peng's Noodle Folk,40.77725764842952,-73.94911007213871,Asian Restaurant
3886,Yorkville,40.77592984988488,-73.94711784471826,Ottomanelli Brothers,40.7735553,-73.9492013,Deli / Bodega
3887,Yorkville,40.77592984988488,-73.94711784471826,York Farm Corp,40.77706752523725,-73.9464373968435,Deli / Bodega
3888,Yorkville,40.77592984988488,-73.94711784471826,Carl Schurz Dog Run,40.77393335224556,-73.94388158347658,Dog Run
3889,Yorkville,40.77592984988488,-73.94711784471826,City Swiggers,40.777514591474876,-73.95082007552988,Beer Store
3890,Yorkville,40.77592984988488,-73.94711784471826,Le Grand Triage: Wine & Whiskey,40.777198346497926,-73.94916678009996,Wine Shop
3891,Yorkville,40.77592984988488,-73.94711784471826,Poke Restaurant,40.77650835249341,-73.95054836908128,Sushi Restaurant
3892,Yorkville,40.77592984988488,-73.94711784471826,Gracie Mansion,40.77612992283735,-73.94310057163237,Monument / Landmark
3893,Yorkville,40.77592984988488,-73.94711784471826,Black Star Bakery & Cafe,40.774858,-73.948052,Café
3894,Yorkville,40.77592984988488,-73.94711784471826,We Deliver Videos,40.77871742792299,-73.9480586398385,Video Store
3895,Yorkville,40.77592984988488,-73.94711784471826,Felice 83,40.77486666568879,-73.950868085548,Italian Restaurant
3896,Yorkville,40.77592984988488,-73.94711784471826,Yorkafe,40.77385309632133,-73.94825970204658,Coffee Shop
3897,Yorkville,40.77592984988488,-73.94711784471826,PuTawn Local Thai Kitchen,40.77459861106953,-73.95104174611885,Thai Restaurant
3898,Yorkville,40.77592984988488,-73.94711784471826,AOC East,40.77483845717926,-73.95083738094806,Wine Bar
3899,Yorkville,40.77592984988488,-73.94711784471826,Ryan's Daughter,40.77636184768802,-73.95041416919217,Pub
3900,Yorkville,40.77592984988488,-73.94711784471826,Regenerate Fitness,40.77554876714521,-73.94745085692637,Gym / Fitness Center
3901,Yorkville,40.77592984988488,-73.94711784471826,East River Promenade,40.77491934703723,-73.94288063049316,Park
3902,Yorkville,40.77592984988488,-73.94711784471826,Nica Trattoria,40.775688458031425,-73.95057000240742,Italian Restaurant
3903,Yorkville,40.77592984988488,-73.94711784471826,Sushi Suki,40.774487478793816,-73.94821073470443,Sushi Restaurant
3904,Yorkville,40.77592984988488,-73.94711784471826,Pho Shop,40.77866925705594,-73.94811064915139,Vietnamese Restaurant
3905,Yorkville,40.77592984988488,-73.94711784471826,European Wax Center,40.774382937019936,-73.95125968388328,Health & Beauty Service
3906,Yorkville,40.77592984988488,-73.94711784471826,Maz Mezcal,40.77760379851887,-73.95098240705548,Mexican Restaurant
3907,Yorkville,40.77592984988488,-73.94711784471826,83 1/2,40.77520589574406,-73.95123198330161,Italian Restaurant
3908,Yorkville,40.77592984988488,-73.94711784471826,Two Little Red Hens,40.77752327640072,-73.95176142454146,Bakery
3909,Yorkville,40.77592984988488,-73.94711784471826,Bondurants,40.77711865075638,-73.95204331058143,Bar
3910,Yorkville,40.77592984988488,-73.94711784471826,Brearley Field House,40.77794663322817,-73.94937814314801,Gym
3911,Yorkville,40.77592984988488,-73.94711784471826,Yura On East End,40.7721984,-73.9470302,Deli / Bodega
3912,Yorkville,40.77592984988488,-73.94711784471826,Emack & Bolio's Ice Cream,40.773874901539344,-73.95161656040777,Ice Cream Shop
3913,Yorkville,40.77592984988488,-73.94711784471826,Schaller & Weber,40.77768033358095,-73.95192930892712,Butcher
3914,Yorkville,40.77592984988488,-73.94711784471826,Miss Madeleine,40.774051,-73.951013,Dessert Shop
3915,Yorkville,40.77592984988488,-73.94711784471826,Asphalt Green,40.779061977935854,-73.9440952293109,Gym
3916,Yorkville,40.77592984988488,-73.94711784471826,Schaller's Stube Sausage Bar,40.77758765183871,-73.95197452167795,Hot Dog Joint
3917,Yorkville,40.77592984988488,-73.94711784471826,The Art Farm In the City,40.7795505,-73.9452127,Daycare
3918,Yorkville,40.77592984988488,-73.94711784471826,Asphalt Green Aquacenter,40.77906412196237,-73.94434060835297,Pool
3919,Yorkville,40.77592984988488,-73.94711784471826,Luigi's Pizzeria,40.778221772532305,-73.94842554164335,Pizza Place
3920,Yorkville,40.77592984988488,-73.94711784471826,Bareburger,40.77776399957451,-73.94903864903887,Burger Joint
3921,Yorkville,40.77592984988488,-73.94711784471826,Heidelberg Restaurant,40.77753193843934,-73.95197880439615,German Restaurant
3922,Yorkville,40.77592984988488,-73.94711784471826,Chase Bank,40.7763306,-73.9471753,Bank
3923,Yorkville,40.77592984988488,-73.94711784471826,Asphalt Green Field,40.778579953884275,-73.94444841389684,Soccer Field
3924,Yorkville,40.77592984988488,-73.94711784471826,Elio's,40.7767829340134,-73.95273640751839,Italian Restaurant
3925,Yorkville,40.77592984988488,-73.94711784471826,Logos Bookstore,40.774458,-73.948506,Bookstore
3926,Yorkville,40.77592984988488,-73.94711784471826,Italianissimo Ristorante,40.77635051699617,-73.95217891729662,Italian Restaurant
3927,Yorkville,40.77592984988488,-73.94711784471826,Caledonia Bar,40.77625399201635,-73.95289944413288,Bar
3928,Yorkville,40.77592984988488,-73.94711784471826,Mellow Yellow - coffee & vibes,40.77920486239496,-73.94770099915985,Coffee Shop
3929,Yorkville,40.77592984988488,-73.94711784471826,Tal Bagels,40.77743578787131,-73.95046600614467,Bagel Shop
3930,Yorkville,40.77592984988488,-73.94711784471826,U Don't Know Nothing Produce (Beyoglu),40.7747694,-73.948175,Gourmet Shop
3931,Yorkville,40.77592984988488,-73.94711784471826,Van Leeuwen Ice Cream,40.776976,-73.952798,Ice Cream Shop
3932,Yorkville,40.77592984988488,-73.94711784471826,Cafe D'Alsace,40.77915220371584,-73.95106941461563,French Restaurant
3933,Yorkville,40.77592984988488,-73.94711784471826,Pio Pio,40.779887080282116,-73.94720193653723,Peruvian Restaurant
3934,Yorkville,40.77592984988488,-73.94711784471826,Mumtaz,40.7741338,-73.9482272,Indian Restaurant
3935,Yorkville,40.77592984988488,-73.94711784471826,St. Stephen's Greenmarket,40.773982295256566,-73.95073475179325,Farmers Market
3936,Yorkville,40.77592984988488,-73.94711784471826,PQR,40.77706681082764,-73.95235840357438,Pizza Place
3937,Yorkville,40.77592984988488,-73.94711784471826,Ichiro,40.778901,-73.950843,Japanese Restaurant
3938,Yorkville,40.77592984988488,-73.94711784471826,Moving Strength TRX/Pilates Studio,40.774547019372655,-73.95186601526352,Gym
3939,Yorkville,40.77592984988488,-73.94711784471826,Gymtime,40.77199212174999,-73.94956521462328,Gym
3940,Yorkville,40.77592984988488,-73.94711784471826,Jing Beauty Spa,40.77501350584493,-73.9505885976854,Spa
3941,Yorkville,40.77592984988488,-73.94711784471826,Sabor a Mexico,40.77969059162157,-73.94735381055648,Mexican Restaurant
3942,Yorkville,40.77592984988488,-73.94711784471826,Inase Sushi,40.77460731028703,-73.95099236513252,Japanese Restaurant
3943,Yorkville,40.77592984988488,-73.94711784471826,Regenerate 82,40.773077690538436,-73.94832704446911,Gym
3944,Yorkville,40.77592984988488,-73.94711784471826,Supercuts,40.777069591935984,-73.95229940298006,Salon / Barbershop
3945,Yorkville,40.77592984988488,-73.94711784471826,Donguri Restaurant,40.77567809157289,-73.95247826645596,Japanese Restaurant
3946,Yorkville,40.77592984988488,-73.94711784471826,La Pulperia,40.776612,-73.952279,Latin American Restaurant
3947,Yorkville,40.77592984988488,-73.94711784471826,Vietnaam,40.77919770424128,-73.95073107424153,Vietnamese Restaurant
3948,Yorkville,40.77592984988488,-73.94711784471826,Conmigo,40.777759891371495,-73.94876442340068,Mexican Restaurant
3949,Yorkville,40.77592984988488,-73.94711784471826,The Supply House,40.7775779,-73.952268,Bar
3950,Yorkville,40.77592984988488,-73.94711784471826,First on First Deli,40.78011535641353,-73.9468961275185,Deli / Bodega
3951,Yorkville,40.77592984988488,-73.94711784471826,Eastside Cellars,40.779651252124225,-73.94742455350139,Wine Shop
3952,Yorkville,40.77592984988488,-73.94711784471826,Prince Tea House,40.772524,-73.949957,Tea Room
3953,Yorkville,40.77592984988488,-73.94711784471826,Noodle Fun,40.779794780733674,-73.94745425283135,Chinese Restaurant
3954,Yorkville,40.77592984988488,-73.94711784471826,Sumela Mediterranean Cafe & Grill,40.77511653246908,-73.95064219716679,Turkish Restaurant
3955,Yorkville,40.77592984988488,-73.94711784471826,Yorkville Tennis Club,40.778263475536534,-73.94628938563997,Athletics & Sports
